106	291	477	85	1
136	270	466	76	0
160	281	475	81	0
149	316	486	87	0
219	124	201	34	0
325	200	317	56	0
161	170	282	50	0
272	178	258	43	0
134	250	381	58	0
36	249	335	38	0
40	165	261	30	0
50	176	290	39	0
71	186	309	46	0
78	190	330	51	0
81	181	312	47	0
86	190	320	50	0
91	181	326	46	0
83	190	332	51	0
92	208	341	54	0
106	221	317	49	0
37	201	313	50	0
31	214	326	50	0
64	194	301	48	0
70	186	311	57	0
63	105	182	31	0
77	108	173	26	0
43	52	97	16	0
80	85	370	60	0
63	44	310	41	0
70	50	333	50	0
51	38	292	30	0
55	42	305	39	0
70	30	395	58	0
60	26	312	46	0
89	32	237	34	0
96	36	218	31	0
105	93	196	78	0
103	41	183	22	0
112	46	202	30	0
120	50	215	32	0
135	60	213	38	0
153	40	198	42	0
170	30	176	32	0
190	25	155	16	0
162	26	158	18	0
170	30	163	15	0
172	20	168	22	0
190	26	163	25	0
190	35	160	25	0
160	30	150	30	1
180	32	160	33	1
190	35	168	35	1
205	38	179	36	1
192	33	160	33	1
190	30	166	30	1
172	28	170	32	1
181	30	178	36	1
135	40	155	40	2
130	32	140	30	2
120	30	133	22	1
105	22	132	19	0
95	20	126	18	0
103	20	119	22	0
55	8	99	19	0
540	810	695	98	2
520	750	697	100	1
490	690	695	103	1
450	610	680	105	1
430	570	690	110	2
410	510	640	105	2
390	490	650	101	2
356	480	650	108	3
366	490	610	102	2
390	480	595	98	1
420	450	575	96	1
410	430	565	98	1
402	420	556	95	1
410	412	560	98	1
402	409	566	100	1
410	412	573	102	1
404	322	436	72	1
410	320	440	70	1
430	324	446	72	1
452	333	448	76	1
470	312	450	72	0
488	309	442	68	0
480	315	455	74	0
460	338	478	85	0
470	352	498	90	0
455	370	515	95	0
435	395	548	98	0
338	482	716	114	1
338	420	550	88	0
414	526	696	121	2
291	447	560	86	3
176	455	516	72	2
180	460	520	75	2
130	122	451	73	2
110	125	142	75	0
62	101	70	65	0
60	30	75	55	0
203	736	1212	380	0
88	332	546	183	0
66	292	497	165	0
38	69	76	24	0
167	514	638	302	0
130	316	452	196	0
67	78	114	67	0
32	63	92	58	0
37	78	108	68	0
14	55	76	50	0
61	90	78	71	0
42	71	67	73	0
45	72	70	60	0
41	75	70	62	0
45	80	72	60	0
100	123	65	95	0
102	125	68	98	0
105	128	72	102	0
110	131	76	104	0
102	120	61	90	0
105	122	64	75	0
18	32	52	16	0
66	170	439	76	0
25	31	61	20	0
18	25	55	17	0
15	21	51	15	0
50	87	4	2	4
53	92	5	2	5
54	91	2	2	5
53	92	3	3	4
54	90	3	3	4
37	90	1	0	2
69	65	63	20	15
69	67	65	20	11
31	50	38	9	10
90	60	58	30	0
100	70	60	30	0
102	72	62	30	0
104	75	65	32	0
100	72	63	30	0
102	70	65	32	0
106	72	67	35	0
89	30	65	11	0
3340	7500	4869	2180	2
2380	5352	3472	1552	1
2385	5355	3475	1550	1
2386	5358	3478	1558	1
1920	4310	3010	1410	1
1710	3910	2890	1251	0
1528	3551	2372	1232	0
1474	2425	1243	741	0
765	1210	730	480	0
760	905	351	245	0
754	834	282	243	0
350	655	236	190	0
207	495	190	149	0
210	492	188	147	0
195	495	190	150	0
190	490	170	152	0
170	470	160	145	0
150	410	150	130	0
110	310	110	105	0
2510	3610	1710	1520	0
2010	3205	1618	1485	0
1975	3210	1620	1490	0
1905	3105	1571	1410	0
1810	3090	1575	1402	0
1795	3060	1578	1406	0
1780	3010	1580	1410	0
1790	2295	1379	1010	0
1795	2190	1320	910	0
1802	2110	1310	855	0
1805	2100	1306	850	0
1830	2005	1310	805	0
1832	1970	1290	780	0
1830	1965	1270	760	0
1832	1925	1205	750	0
1830	1924	1202	749	0
1810	1920	1200	747	0
1820	1928	1204	750	0
1710	1927	1200	710	0
1615	1930	1202	701	0
1617	1910	1205	695	0
1620	1810	1210	680	0
1560	1712	1120	590	0
1558	1710	1012	575	0
1556	1708	918	523	0
1550	1710	920	525	0
1554	1711	923	526	0
1010	1310	820	476	0
130	1103	752	422	0
128	1105	750	420	0
130	1108	752	420	0
133	1105	750	422	0
135	1104	752	420	0
136	1102	750	422	0
140	1103	752	420	0
130	1105	755	422	0
132	1108	758	424	0
135	1110	760	422	0
130	1113	758	425	0
112	1108	760	415	0
115	1105	762	418	0
105	1060	760	415	0
90	1010	762	413	0
90	1012	760	415	0
85	1010	762	413	0
79	1002	760	415	0
76	998	758	412	0
74	998	756	406	0
72	995	758	405	0
75	990	760	390	0
75	992	758	392	0
78	982	762	392	0
80	980	765	390	0
78	982	767	392	0
80	980	770	390	0
82	910	750	380	0
80	908	740	372	0
82	910	742	370	0
80	895	744	368	0
75	335	614	298	0
60	170	325	158	0
50	162	214	86	0
33	80	60	64	0
90	177	110	179	0
90	177	110	179	0
92	175	85	180	0
69	108	121	75	0
65	90	98	63	0
51	72	89	33	0
46	55	71	36	0
51	58	77	39	0
56	61	71	20	0
19	53	65	22	0
17	56	68	24	0
90	175	90	180	0
72	87	61	67	0
230	1066	1245	360	1
226	824	928	311	1
29	617	676	218	1
82	172	237	76	0
683	655	852	273	1
229	890	967	282	1
278	924	1042	300	1
107	543	619	173	0
162	470	554	169	0
94	463	543	163	0
198	538	530	100	0
67	391	460	92	0
64	308	309	74	1
30	50	140	31	0
41	43	71	70	0
31	40	65	20	0
38	29	52	12	0
53	32	58	13	0
59	35	60	14	0
61	304	611	177	0
50	302	566	162	0
57	235	458	130	0
70	270	482	131	0
60	264	495	130	0
62	226	471	121	0
63	230	498	129	1
56	220	470	98	0
60	190	462	102	0
66	180	450	96	0
66	181	456	97	0
71	187	467	102	0
75	180	453	116	0
79	185	450	122	0
80	170	455	115	0
76	166	422	113	0
86	175	436	111	0
78	170	415	109	0
72	156	387	98	0
86	165	396	116	0
82	172	237	76	0
91	151	406	103	0
56	145	342	110	0
60	155	360	90	0
63	160	353	88	0
52	122	288	71	0
57	22	298	76	0
60	3	90	25	0
51	3	95	29	0
44	55	63	38	0
100	135	135	90	0
103	135	140	93	0
105	140	142	95	0
65	130	145	97	0
67	132	147	100	0
70	135	150	102	0
60	101	95	65	0
35	102	97	66	0
32	104	100	68	0
584	2595	2655	908	0
534	2444	2445	935	0
562	2524	2019	553	0
527	2815	1615	501	0
481	2690	1535	461	0
463	2565	1490	430	0
440	2280	1150	330	0
420	2395	1130	320	0
410	2380	1090	310	0
375	2365	910	256	0
303	2573	887	237	0
259	1785	675	177	0
148	1400	505	133	0
131	130	410	101	0
12	101	145	35	0
15	108	149	41	0
12	103	122	33	0
15	138	135	37	0
51	155	120	32	0
51	147	136	35	0
30	121	115	26	0
36	125	121	33	0
41	131	120	38	0
51	109	78	22	0
60	102	82	22	0
69	87	86	26	0
98	36	53	10	0
80	44	59	15	0
40	67	134	43	0
27	65	163	45	0
37	76	136	32	0
55	51	130	31	0
47	48	120	31	0
51	53	126	33	0
45	60	132	33	0
40	50	133	32	0
35	40	103	20	0
36	42	72	35	0
43	20	56	10	0
47	26	62	12	0
60	30	75	17	0
52	32	65	15	0
46	102	146	40	0
50	110	151	45	0
45	115	150	55	0
35	99	144	55	0
50	109	167	60	0
40	102	150	52	0
40	42	145	50	0
32	102	143	47	0
35	105	150	50	0
25	62	107	18	0
26	65	80	15	0
25	70	70	15	0
27	80	66	14	0
20	90	65	15	0
22	95	60	15	0
50	57	66	20	0
54	60	70	20	0
52	58	60	14	0
54	60	62	16	0
57	63	65	18	0
60	65	60	20	0
30	57	52	22	0
32	60	53	20	0
35	62	55	20	0
37	65	53	17	0
42	70	51	18	0
35	99	74	21	0
21	60	60	23	0
40	70	56	45	0
40	72	58	44	0
42	70	60	45	0
45	62	58	44	0
48	65	60	45	0
45	68	63	47	0
48	62	68	50	0
45	60	60	45	0
42	53	54	30	0
45	55	56	30	0
46	57	58	30	0
45	60	60	31	0
47	62	62	33	0
50	65	65	35	0
52	67	67	38	0
50	69	70	40	0
52	72	72	41	0
55	76	75	43	0
57	78	77	45	0
60	80	80	47	0
57	81	80	46	0
60	82	83	49	0
62	84	86	50	0
63	86	88	53	0
65	88	91	56	0
76	94	105	64	0
70	90	70	50	0
60	47	53	33	0
50	49	56	35	0
60	60	65	45	0
48	50	59	35	0
45	40	56	30	0
40	30	51	23	0
42	43	56	37	0
45	48	60	40	0
30	47	55	40	0
25	50	51	40	0
23	47	52	40	0
20	40	51	23	0
22	40	53	25	0
20	42	54	26	0
18	43	56	28	0
20	45	58	30	0
18	47	60	32	0
20	50	62	35	0
20	47	60	35	0
23	53	65	37	0
26	55	68	40	0
22	50	63	42	0
20	52	66	43	0
20	50	65	45	0
18	48	53	33	0
22150	330	189	62	0
21508	322	183	55	0
19571	305	181	53	0
14050	302	182	55	0
12239	296	180	57	0
9894	292	176	54	0
9359	294	176	57	0
5509	110	130	50	0
4693	100	128	48	0
2410	60	125	46	0
1162	30	122	28	0
10	20	120	27	0
5	19	118	27	0
24068	611	372	91	0
16680	472	286	71	0
12643	307	115	47	0
1347	145	102	45	0
250	140	98	47	0
110	120	51	19	0
1156	968	553	188	0
890	778	505	150	0
830	725	506	152	0
728	720	505	150	0
640	710	507	152	0
620	698	509	150	0
607	684	509	136	0
596	679	500	128	0
553	648	502	130	0
520	550	505	132	1
510	532	502	130	1
512	530	500	128	1
496	518	502	130	1
477	520	505	128	1
380	517	502	130	1
376	520	505	128	1
256	510	500	130	1
190	505	503	128	2
110	502	500	130	1
75	500	503	135	1
58	490	502	138	0
11	61	73	22	0
3853	1058	1004	467	3
1613	356	285	144	0
198	89	81	44	0
24	48	52	24	0
335	1690	2143	788	0
256	1609	1615	578	0
7	156	194	65	0
95	1718	1683	559	1
80	428	647	145	0
83	432	650	148	0
85	435	650	150	0
83	422	622	130	0
85	420	620	132	0
80	360	550	110	0
70	335	460	92	0
62	245	358	64	0
38	125	225	49	0
35	110	190	45	0
32	90	135	35	0
30	70	120	30	0
32	65	108	24	0
35	68	110	23	0
35	52	88	20	0
32	48	70	18	0
30	37	69	17	0
25	23	53	9	0
410	1693	1478	375	4
38	60	104	25	0
54	743	733	196	1
55	486	504	135	1
50	450	445	120	1
45	448	442	120	1
40	165	359	102	0
38	162	308	92	0
35	169	309	92	0
32	148	157	60	0
30	134	139	53	0
29	68	102	34	0
71	305	449	83	0
68	299	443	79	0
66	251	368	71	0
40	32	66	52	0
42	30	72	56	0
48	20	76	60	0
27	15	62	53	0
40	20	65	55	0
70	60	60	42	0
74	69	67	46	0
30	106	70	52	0
32	109	72	50	0
35	85	75	50	0
30	82	69	48	0
25	68	71	50	0
650	497	648	135	0
656	500	653	139	0
605	408	458	95	0
610	410	460	97	0
609	413	468	98	0
361	239	287	58	0
70	59	93	26	0
40	49	70	20	0
590	386	560	129	0
592	378	551	133	0
378	309	326	78	0
100	83	84	23	0
805	1918	1748	486	1
112	1356	1307	360	3
37	295	302	82	1
702	2210	1970	820	0
705	2010	1820	760	0
708	1930	1752	722	0
705	1860	1340	710	0
710	1810	1150	640	0
566	1277	971	461	0
240	810	933	400	0
220	550	450	250	0
210	390	310	206	0
107	289	241	102	0
62	172	158	65	0
1195	1995	1955	905	3
1190	1990	1950	902	2
1180	1995	1947	905	1
1176	1992	1940	902	1
1180	1995	1942	905	1
1182	1993	1940	903	2
1180	1990	1942	906	2
1190	1995	1950	910	3
1150	1890	1890	870	3
1010	1815	1840	871	3
950	1640	1729	861	3
900	1450	1610	805	3
880	1250	1420	785	3
882	991	1205	790	3
890	990	1120	760	1
890	905	1087	762	0
900	910	1090	765	0
903	895	1075	767	0
905	870	1060	770	0
910	850	1040	780	0
978	910	795	493	0
980	905	796	495	0
985	895	798	495	0
990	880	790	490	0
1122	990	990	650	0
1130	970	880	520	0
1120	945	810	475	0
1131	934	793	467	0
120	221	293	140	0
90	193	210	90	0
80	190	198	75	0
75	187	195	55	0
78	190	198	57	0
77	192	199	56	0
84	190	198	58	0
80	190	195	60	0
82	192	192	60	0
80	190	190	60	0
70	192	192	62	0
72	190	193	60	0
75	190	190	62	0
78	192	192	63	0
80	190	190	65	0
40	110	140	50	0
20	100	123	36	0
22	103	125	38	0
20	105	128	40	0
18	92	120	37	0
20	94	122	40	0
22	92	125	42	0
24	95	128	45	0
22	90	126	46	0
20	80	124	48	0
20	82	126	48	0
22	83	128	50	0
20	85	130	52	0
22	86	128	50	0
22	83	127	50	0
25	85	130	52	0
20	75	122	48	0
22	73	120	48	0
18	68	110	50	0
15	70	103	45	0
12	68	105	46	0
15	69	110	49	0
15	69	110	49	0
10	15	120	52	0
10	11	117	50	0
10	12	61	43	0
22	39	74	21	0
50	168	236	55	0
53	170	240	58	0
50	163	215	54	0
53	165	218	55	0
55	168	220	58	0
58	170	222	60	0
60	173	225	62	0
63	168	200	64	0
61	160	196	60	0
57	156	189	48	0
45	145	180	35	0
46	131	162	33	0
28	89	107	18	0
30	90	108	18	0
28	92	110	20	0
30	94	113	20	0
32	95	115	20	0
30	90	105	21	0
25	70	90	18	0
22	50	73	15	0
20	52	74	14	0
22	36	62	13	0
20	23	51	8	0
50	155	368	59	0
45	116	308	50	0
40	100	310	50	0
43	95	289	50	0
45	96	287	50	0
40	82	285	51	0
40	73	275	50	0
35	69	265	45	0
25	69	199	43	0
15	50	135	35	0
10	41	107	17	0
10	20	83	16	0
28	453	1267	158	0
25	433	1260	154	0
25	419	1197	141	0
25	169	350	68	0
28	140	352	69	0
25	137	260	58	0
68	385	403	132	0
65	380	388	128	0
67	371	368	122	0
62	348	360	118	0
60	350	357	120	0
61	349	258	119	0
58	344	350	115	0
55	325	347	110	1
58	292	334	112	1
55	290	335	110	1
58	288	338	108	1
60	290	340	110	1
58	285	337	108	1
60	288	340	110	1
58	285	339	112	1
60	283	323	115	1
65	280	325	113	1
62	275	320	115	0
60	273	322	118	0
63	275	325	120	0
45	274	327	122	0
40	260	238	88	0
35	120	150	64	0
33	115	147	53	0
35	112	143	55	0
35	115	141	56	0
30	59	56	31	0
20	75	56	47	0
2504	88	79	18	0
2797	101	72	22	0
1900	171	4	24	0
41	908	1497	806	1
50	102	91	24	0
165	15	18	15	2
150	18	22	20	2
157	20	25	24	2
186	30	10	5	2
202	21	14	3	4
210	25	15	4	3
219	28	16	6	3
141	32	19	7	4
115	30	7	6	2
7	45	12	38	4
19	7	8	2	3
22	6	7	2	3
18	48	52	45	0
19	50	56	47	0
195	516	2138	253	27
172	488	1754	204	23
130	190	120	21	3
80	320	750	130	0
82	320	757	133	0
82	328	748	132	0
80	323	760	135	0
83	325	765	138	0
190	623	1290	365	0
182	594	1231	322	0
174	573	1159	305	0
155	564	1145	297	0
167	534	1070	275	0
121	506	965	255	0
118	475	917	241	0
95	451	876	233	0
90	411	811	201	0
86	331	695	189	0
78	312	665	155	0
65	279	606	145	1
55	191	464	105	0
45	131	271	77	0
23	63	173	54	0
19	33	51	31	0
116	463	492	175	1
121	475	431	161	1
133	490	351	155	1
110	511	299	161	0
105	521	247	160	0
93	499	251	149	0
71	433	256	112	0
78	407	261	119	0
71	398	255	111	0
75	380	241	116	0
80	375	235	121	0
88	355	225	115	0
31	105	104	45	0
45	141	211	45	0
51	124	195	61	0
35	90	140	31	0
32	86	122	28	0
25	35	51	9	0
25	61	97	23	0
26	31	51	11	0
3604	161	17	26	0
105	0	24	4	12
103	0	22	4	12
28	138	87	169	0
98	483	1288	222	0
125	522	1478	253	1
114	456	1359	223	1
137	544	1578	205	2
175	648	1818	288	2
218	720	2092	339	3
112	518	1690	270	4
122	568	1705	284	4
187	650	1780	291	4
82	65	112	31	0
30	51	105	30	0
37	53	105	28	0
40	31	65	12	0
32	19	58	12	0
76	86	71	29	0
63	51	56	15	0
545	111	181	15	19
197	45	102	8	25
191	45	85	8	39
50	266	57	99	0
28	60	46	62	65
27	50	50	64	28
290	171	169	20	290
2810	6104	6625	1603	5
2540	2699	3500	949	2
1200	1670	2000	550	0
2546	2212	2315	639	0
50	40	120	20	0
53	42	125	20	0
1367	8443	1222	2524	36
850	2990	8494	1785	35
735	2660	4495	967	13
730	2655	4490	960	13
40	30	78	20	0
37	28	76	19	0
1443	4441	3390	1202	24
1445	4448	3399	1206	25
50	201	335	34	0
94	171	311	78	0
90	160	247	63	0
92	155	176	66	0
86	130	155	65	0
76	115	119	80	0
86	121	128	85	0
78	87	98	81	0
16	70	148	42	0
16	57	94	35	0
58	22	26	44	26
13	7	3	8	3
40	30	60	40	0
65	8	12	12	2
68	10	15	12	3
65	10	16	13	4
62	4	18	13	4
65	5	20	15	4
68	5	20	14	5
69	6	20	15	6
55	7	21	16	5
56	0	2	8	5
55	8	23	10	5
55	0	1	9	3
57	0	1	10	2
55	0	0	8	2
57	0	0	9	3
60	3	6	1	90
60	10	13	11	2
63	9	15	12	3
58	10	1	3	2
60	10	2	3	4
4371	284	1	160	0
2998	216	1	103	0
2088	121	2	67	0
1912	121	2	68	0
4450	234	1	92	0
4710	234	1	75	0
4293	156	1	58	0
8033	542	3	250	0
6956	518	3	259	0
190	10	38	4	90
45	100	68	29	0
38	25	140	25	0
35	18	64	10	0
21	18	62	4	0
37	10	75	15	0
15	12	87	9	0
8	73	194	75	0
5	46	165	70	0
63	95	182	82	0
60	77	162	77	0
70	76	120	72	0
75	100	115	70	0
74	78	121	82	0
70	77	118	75	0
75	85	115	70	0
70	50	112	80	0
65	45	90	65	0
26	35	69	61	0
31	42	73	64	0
35	31	70	49	0
123	38	140	58	2
55	41	177	45	0
55	51	190	40	0
51	41	150	42	0
31	45	160	50	0
50	110	194	59	0
50	96	130	33	0
54	67	126	44	0
75	70	116	30	0
51	76	129	38	0
39	53	94	25	0
40	51	72	22	0
52	56	74	29	0
34	64	78	38	0
15	30	56	20	0
11	28	65	23	0
13	31	70	25	0
16	38	76	29	0
20	42	88	35	0
15	49	90	27	0
12	51	64	24	0
101	190	421	140	0
110	195	405	142	0
102	190	398	145	0
110	180	402	150	0
122	185	410	152	0
140	190	430	160	0
130	180	415	155	0
120	190	420	150	0
90	103	344	124	0
80	75	321	106	1
78	68	290	95	0
85	70	295	92	0
80	70	296	98	0
60	60	287	98	0
62	63	278	100	0
60	60	280	102	0
35	55	185	56	0
7	35	63	28	0
17	12	51	1	0
70	80	55	79	0
70	72	53	71	0
72	73	57	81	0
75	76	62	84	0
77	80	67	86	0
80	83	70	85	0
130	5	6	1	2
20	70	53	25	0
30	48	170	40	0
26	45	158	40	0
16	48	155	42	0
13	50	150	40	0
8	48	170	44	0
8	39	168	46	0
5	12	120	40	0
68	5	53	16	0
20	46	52	15	0
88	60	80	65	0
137	80	132	76	0
80	30	55	90	0
99	245	1001	142	3
53	87	52	103	0
60	15	52	20	0
7	90	170	45	0
3	68	127	32	0
7	76	144	36	0
7	92	171	41	0
3	63	127	54	0
4	63	120	63	0
4	63	121	30	0
30	36	53	15	0
32	30	53	16	0
27	35	62	18	0
35	28	68	20	0
40	34	74	30	0
37	33	73	28	0
38	35	76	30	0
25	28	55	33	0
26	24	53	35	0
21	27	52	35	0
91	30	71	18	0
65	60	60	30	0
85	68	52	48	0
105	12	30	2	54
110	15	35	3	58
25	42	99	23	0
30	50	128	23	0
33	57	133	29	0
28	53	110	18	0
37	58	130	19	0
26	44	98	17	0
21	190	331	122	0
22	164	275	106	0
21	163	271	103	0
40	70	60	32	0
28	68	76	32	0
31	78	89	68	0
2200	30	176	7	1194
220	35	207	13	262
290	10	84	4	152
10	10	52	44	0
22	25	71	40	0
20	27	75	12	0
37	28	76	19	0
40	25	73	20	0
32	26	68	18	0
37	22	62	15	0
32	26	65	16	0
27	22	55	12	0
110	37	75	11	0
110	20	6	3	3
32	80	58	40	0
35	81	55	38	0
36	76	84	22	0
10	110	6	17	2
40	45	186	21	5
120	380	664	263	7
111	350	630	250	5
65	5	7	6	2
10	2	1	0	2
7	12	5	25	5
46	147	226	28	9
44	135	201	35	9
40	18	30	4	5
42	20	30	4	5
50	25	30	4	5
64	30	35	4	5
67	32	35	4	5
70	35	40	4	5
74	38	46	5	6
78	39	47	5	6
74	37	45	4	6
72	37	45	3	6
70	35	45	3	6
62	32	48	4	5
65	35	50	5	6
69	30	51	4	7
62	12	33	5	6
65	15	34	6	5
335	490	790	138	5
310	460	715	130	5
290	402	690	135	5
310	415	660	95	5
276	401	669	90	4
70	30	88	15	0
82	34	97	17	0
755	2308	2782	401	4
767	2340	2795	409	5
305	1596	2213	302	1
137	954	1566	524	1
120	190	160	80	1
22	108	85	16	0
25	110	88	15	0
20	88	92	12	0
30	20	51	10	0
250	468	1251	164	363
140	310	360	95	3
114	299	338	95	1
199	30	47	2	47
50	0	1	15	4
50	10	10	1	13
55	12	10	1	14
30	58	56	32	0
12	32	200	25	1
10	35	205	25	1
50	8	9	3	13
125	65	30	15	80
118	58	30	12	70
113	50	25	4	61
110	49	24	4	60
120	60	32	13	71
9	25	63	7	0
1	25	70	9	0
351	368	1388	303	0
250	313	1108	270	0
65	136	341	94	0
60	130	338	90	0
55	100	118	51	0
33	25	30	33	17
20	25	29	32	2
290	10	17	6	28
384	128	272	135	37
39	82	80	37	0
207	64	70	7	58
24	33	103	46	0
38	52	51	15	0
40	63	66	20	0
48	78	72	26	0
32	81	76	30	0
36	86	83	27	0
41	96	93	18	0
46	102	103	21	0
51	111	113	23	0
55	115	115	26	0
61	122	122	28	0
69	132	130	31	0
51	49	51	14	0
50	42	55	15	0
230	320	360	85	1
250	293	320	70	0
245	243	290	55	0
237	235	274	50	0
220	225	268	48	0
190	182	273	45	0
180	185	270	47	0
172	180	262	44	0
140	162	224	34	0
62	165	227	38	0
355	443	560	89	2
202	428	575	92	2
110	87	128	23	0
852	115	85	18	75
120	70	52	18	1
100	74	158	23	1
99	74	156	23	1
130	410	645	202	9
125	415	650	205	10
130	420	660	210	10
160	450	690	220	12
150	430	650	190	10
86	50	10	60	2
90	0	2	1	2
57	26	68	32	0
55	21	66	31	0
52	15	53	25	0
55	10	56	26	0
55	75	123	83	0
40	53	66	65	0
41	56	69	68	0
45	60	72	70	0
43	63	75	72	0
54	68	54	55	0
50	106	30	71	3
20	30	60	50	0
16	274	75	316	0
14	270	72	282	0
20	305	83	339	0
22	293	80	331	0
53	81	63	69	0
62	85	80	92	0
70	80	86	96	0
40	90	92	101	0
50	105	102	105	0
60	120	110	107	0
70	210	136	118	0
85	275	145	126	0
87	274	147	129	0
90	278	150	130	0
92	282	152	133	0
90	285	155	136	0
93	288	157	138	0
96	290	160	140	0
10	0	3	10	4
1834	350	202	9	329
10	0	4	1	4
90	60	96	30	0
120	70	110	32	7
81	301	2250	75	1031
102	130	275	108	0
65	95	170	50	0
155	221	281	231	0
139	190	265	221	0
121	165	193	47	0
52	60	115	50	0
57	62	93	48	0
65	61	90	46	0
55	60	89	46	0
52	50	85	45	0
55	51	87	23	0
120	6	10	40	5
5	196	158	352	0
8	201	156	353	0
13	170	130	288	0
48	120	52	136	0
53	127	55	140	0
61	113	58	149	0
48	106	60	140	0
33	116	75	145	0
46	126	77	152	0
40	130	70	145	0
35	132	74	150	0
39	130	74	148	0
40	125	77	156	0
42	130	80	167	0
44	92	65	130	0
50	70	65	128	0
52	73	65	130	0
56	75	56	121	0
34	61	51	56	0
52	64	65	80	0
40	71	72	85	0
97	91	65	76	0
101	119	73	78	0
106	131	81	98	0
91	110	86	95	0
29	110	61	80	0
55	73	61	72	0
52	82	70	91	0
60	90	76	96	0
50	96	80	102	0
40	102	82	80	0
30	110	90	86	0
45	140	96	90	0
42	165	100	108	0
45	160	96	110	0
50	165	97	112	0
52	167	100	115	0
55	170	102	117	0
57	152	104	120	0
60	156	106	123	0
60	157	107	123	0
49	32	4	8	2
42	30	7	11	3
40	26	4	8	2
46	34	15	12	3
65	32	19	18	2
65	35	2	6	3
58	30	3	10	4
46	36	4	10	2
52	31	5	3	2
78	44	10	13	2
75	40	9	15	2
30	12	10	11	2
37	17	10	11	3
28	15	10	8	3
30	16	13	8	3
30	18	14	8	3
29	20	14	8	3
10	15	52	10	0
10	12	56	10	0
12	10	60	5	0
10	8	52	4	0
140	10	8	2	2
190	8	10	6	2
267	10	31	12	5
150	15	32	15	3
149	20	25	3	2
18	0	1	0	3
18	12	9	2	2
35	32	20	5	5
25	35	20	4	4
26	9	25	4	5
72	19	16	4	3
78	15	15	3	4
78	15	15	3	4
25	10	14	3	2
23	4	8	3	2
71	10	51	8	0
30	26	52	33	0
210	610	630	265	0
152	500	562	225	0
32	310	355	132	0
201	49	72	16	0
197	47	71	16	0
193	43	70	15	0
196	40	72	18	0
201	32	75	16	0
208	28	52	15	0
194	31	55	16	0
28	26	52	10	0
75	35	57	12	0
70	31	60	10	0
73	21	65	11	0
61	35	54	8	0
35	60	52	10	0
45	72	52	10	0
12	72	52	8	0
28	55	53	16	0
30	60	53	7	0
102	68	97	56	0
105	70	100	53	0
25	73	102	55	0
25	74	106	57	0
251	250	390	68	0
112	121	150	45	0
225	211	351	70	0
211	201	342	71	1
155	204	295	78	1
145	193	291	80	0
135	165	265	40	0
111	151	250	42	0
115	144	225	45	0
96	130	198	48	0
86	138	160	49	0
45	74	121	26	0
42	105	102	41	0
45	39	82	19	0
60	10	5	1	2
70	2	3	1	5
75	5	6	2	5
70	4	5	2	4
80	3	7	2	9
83	4	0	0	7
27	5	0	1	22
17	4	0	1	18
1829	95	12	1	128
96	72	116	24	0
98	73	118	23	1
25	56	56	20	0
24	10	55	10	0
20	13	59	2	2
120	150	260	150	0
35	40	190	75	0
22	35	70	18	0
20	37	73	20	0
22	40	76	18	0
25	41	77	21	0
25	40	75	21	0
58	93	205	33	0
60	96	207	34	0
52	102	165	32	0
55	107	172	35	0
57	110	174	34	0
59	111	177	38	0
60	105	210	50	0
45	79	155	39	0
28	60	94	34	0
25	55	89	23	0
25	34	68	18	0
47	97	157	28	0
52	102	168	32	0
32	64	75	16	0
128	10	2	0	2
531	1305	79	2176	0
220	50	24	1	38
90	10	68	27	0
20	50	112	48	0
22	35	115	48	0
20	30	118	50	0
15	26	120	53	0
23	135	113	84	0
949	2569	4665	977	3312
25	50	87	8	0
210	161	550	35	276
25	11	38	10	2
80	10	55	30	1
9	8	16	2	2
7	2	2	1	6
6	2	2	1	8
9	3	2	1	9
9	3	2	1	10
9	3	2	1	10
8	2	2	1	9
8	2	2	1	7
4	2	2	1	7
6	2	2	1	7
6	2	2	1	8
11	3	2	1	9
9	3	2	1	7
6	2	1	0	3
14	2	1	0	2
11	2	1	0	2
13	2	1	0	2
16	2	1	0	2
17	2	0	0	2
136	151	229	37	6
23	17	57	7	0
92	23	18	1	14
93	12	0	1	2
43	3	2	6	2
62	8	2	0	2
96	1	2	0	3
55	1	0	0	2
790	4	0	4	2
1190	4	0	4	2
1260	5	1	4	3
1010	3	0	1	2
126	2	0	1	2
158	138	147	56	73
88	1640	3088	2298	6
82	1610	3010	2210	6
80	1530	2900	2260	8
83	1550	2880	2280	8
94	1880	2524	3010	10
100	3500	5524	4030	14
3	131	38	275	0
5	166	47	362	0
110	70	50	10	2
120	80	150	20	10
489	136	277	22	2
190	90	150	10	1
410	1018	1222	338	2
450	10	132	5	144
308	179	50	3	350
90	30	52	45	2
40	26	54	12	0
25	5	65	15	0
30	8	60	20	0
3966	1094	1222	222	0
290	310	30	90	90
28	1306	1524	165	66
40	50	0	50	5
95	86	7	2	2
225	3650	3920	3430	0
190	3552	3610	3047	0
79	10	118	42	0
130	534	657	138	0
10	180	235	53	0
192	7995	5730	5190	0
95	230	333	138	0
95	220	265	75	0
96	222	258	76	0
98	223	254	75	0
98	225	250	55	1
95	220	240	53	1
91	176	222	59	1
93	217	238	54	1
93	97	163	38	1
90	53	157	32	1
68	168	318	95	0
78	350	430	131	0
60	288	323	91	0
49	49	54	17	0
116	182	219	231	0
114	165	179	43	0
249	600	706	176	0
1410	3590	3084	730	5
